content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,id
It won't show the weather. Even with location on all in all it's a ok watch.,4,1,3.4.6,2024-05-03 21:38:31,3.4.6,4419
Good,5,0,3.4.6,2024-05-03 16:53:50,3.4.6,4420
Crashes every time I open it. Have to re sync to see any of the features.,1,1,3.4.6,2024-05-03 14:43:09,3.4.6,4421
App doesn't work .,1,0,3.4.6,2024-05-03 13:56:42,3.4.6,4422
Now I can't see my Weekly Health Report. Please help to check on this issued,1,0,3.4.6,2024-05-03 11:01:09,3.4.6,4423
I can't find the settings for the vibration and ringing for the watch why has to be fixed,2,0,3.4.6,2024-05-03 10:52:50,3.4.6,4424
This app uses up all my storage,1,0,3.4.2,2024-05-03 10:03:47,3.4.2,4425
It stopped working after 3 months of using it,1,0,3.4.6,2024-05-03 06:07:37,3.4.6,4426
Confused Worked good for the first few days now not so much.,3,0,3.4.6,2024-05-02 20:06:57,3.4.6,4427
fantastic application,5,0,3.4.6,2024-05-02 19:12:07,3.4.6,4428
Excellent and pretty,5,0,3.4.6,2024-05-02 19:07:49,3.4.6,4429
Excellent,5,0,3.4.6,2024-05-02 17:40:13,3.4.6,4430
Thanku so much for your support,5,0,,2024-05-02 17:31:17,,4431
Its better now,4,0,3.4.6,2024-05-02 14:52:55,3.4.6,4432
Good,5,0,3.4.6,2024-05-02 13:41:01,3.4.6,4433
Gets a bug every week 🤨🤨,3,0,,2024-05-02 11:04:29,,4434
"Sus app. Started noticing phantom phone calls after syncing to my smart watch and disabling phone access. Appears that phantom rings are part of Android's ""find my device"" network. Also can see that it has read my call logs within last 24hrs even though I disabled this feature in-app weeks ago (but it has the permission, technically). Would not recommend.",1,16,3.4.6,2024-05-02 01:59:15,3.4.6,4435
👍,5,0,3.4.6,2024-05-02 01:05:20,3.4.6,4436
Not enough information to work watch,2,0,3.4.6,2024-05-02 00:10:10,3.4.6,4437
The watch setting does not work well.I can't even get to the screen where I can Select the watch face and even set my Watch.,2,1,3.4.6,2024-05-01 23:57:42,3.4.6,4438
Great app. Just need auto weather sync to be 5 stars.,4,1,3.4.6,2024-05-01 23:20:06,3.4.6,4439
Great 👍,5,0,3.4.6,2024-05-01 19:55:13,3.4.6,4440
App keeps crashing!!,2,0,3.4.6,2024-05-01 17:37:27,3.4.6,4441
Can you sync 2 watches to the app,1,0,3.4.6,2024-05-01 16:52:17,3.4.6,4442
Good working but not download new face watches,5,0,3.4.6,2024-05-01 15:16:58,3.4.6,4443
Love it 😍,5,0,3.4.6,2024-05-01 11:32:06,3.4.6,4444
I bought a watch and I got free app to go with it what else we need does not crash if you see someone saying it crashes there must be something wrong with there phone I honestly say that since I bought this watch and got this app I didn't encounter any problems it works it does do what ever it says on the tin I can't fault it I think some people need to check your phone hard drive make sure you have enough space for your apps don't jump to conclusions it's the app try to force stop applicatidon',5,1,3.4.6,2024-05-01 05:43:52,3.4.6,4445
"Not a great app,, doesn't register sleep correctly. I sometimes wake in the night for a least 3 hrs and it's registered that I'm in a deep sleep. Also doesn't pick up daytime sleeping. It's also stopped picking up weekly exercise.",1,1,3.4.6,2024-05-01 04:50:39,3.4.6,4446
"It has potential, but falls short. I cannot sync my contacts no matter what I do to correct it and it seems like customer service is next to impossible to receive. Quite disappointing.",2,1,3.4.6,2024-04-30 23:49:28,3.4.6,4447
Awesome,5,0,3.4.6,2024-04-30 16:30:12,3.4.6,4448
Seems ok still learning,3,0,3.4.6,2024-04-30 14:50:28,3.4.6,4449
Cannot load or delete contacts and connect it to Bluetooth. Requesting introduction manal.l,2,0,3.4.6,2024-04-30 13:17:14,3.4.6,4450
Very good app,4,0,3.4.6,2024-04-30 11:16:46,3.4.6,4451
Does not display previous information. Drops out of Bluetooth regularly. MikeC,2,0,3.4.6,2024-04-30 10:34:25,3.4.6,4452
Hard time to get this setup right,3,0,3.4.6,2024-04-30 08:22:51,3.4.6,4453
Smart app.,5,0,3.4.6,2024-04-30 04:44:40,3.4.6,4454
Horrible,1,0,3.4.6,2024-04-29 20:25:11,3.4.6,4455
♥,5,0,,2024-04-29 19:04:35,,4456
Christmas is over!!!!!!! Update the watch faces and put some cool ones on there.,1,0,3.4.6,2024-04-29 18:37:29,3.4.6,4457
Tidy,5,0,3.4.6,2024-04-29 18:05:42,3.4.6,4458
"doesn't sync, watch stuck at qr code, useless functionality and makes it a paper weight on the wrist.",1,1,3.4.6,2024-04-29 17:52:41,3.4.6,4459
Love my new watch expect for the weather isn't showing on my watch saying not aliveblibe,5,0,3.4.6,2024-04-29 16:20:17,3.4.6,4460
"Watch completely stopped updating everything at 5:30 am and is still connected to phone via Bluetooth. App is useless, as is watch. Glad it was cheap. Packing to return it, regardless.",1,1,3.4.6,2024-04-29 15:49:49,3.4.6,4461
Can't link to new telephone,1,0,3.4.6,2024-04-29 13:21:12,3.4.6,4462
"Two big issues to do with location which is allowed in settings. 1. On the weather page is says updated, but it has NOT ever accessed the phones location. 2. When viewing details of a completed workout, such as outdoor running or cycling, it does not show a map of the route taken. Please fix urgently.",3,7,3.4.6,2024-04-29 12:46:10,3.4.6,4463
"The watch and app are okay, however; there isn't any way to change the temperature (weather). At 2 AM it says that it's 90 degrees Fahrenheit.",3,0,3.4.6,2024-04-29 06:06:15,3.4.6,4464
Love the last version of this watch and app. The new watch and app have issues within themselves. Contacts don't sync properly only 74 are added ...that needes to change to allow all your contacts to be added. The tap feature is no longer an option...I loved taping my screen to avoid the wrist flip especially while driving because even with the brightness turned down all the way it is a distraction while driving. If these things are fixed the watch would be the best on the market.,1,112,3.4.6,2024-04-29 03:39:52,3.4.6,4465
Fairly decent for the price. Would like to be able to connect the apps on my phone with the watch. Otherwise it fits my needs at the moment.,3,0,3.4.3,2024-04-28 22:58:15,3.4.3,4466
"so far, absolutely cannot find any instructions to set time. it is not syncing. trying one more time to uninstall the app and try again",1,0,,2024-04-28 22:57:53,,4467
Excellent service,5,0,3.4.6,2024-04-28 22:37:33,3.4.6,4468
"So far, so good To change the units from metric to US standard: in the app, click on ME (your profile) and then UNITS (it will be the first option) and there ya go...",4,1,3.4.6,2024-04-28 20:53:53,3.4.6,4469
"Outside of contacts loading the ones I want, it's a sweet watch. I use my call logs for calling, anyway. Sound is great on the phone!",5,0,3.4.6,2024-04-28 19:18:52,3.4.6,4470
A lot of features and monitors your health. It would be better if touchscreen screen allowed streaming videos. It plays music but can't get the speaker to work.,4,0,3.4.6,2024-04-28 17:04:14,3.4.6,4471
wont connect to watch,1,0,3.4.6,2024-04-28 16:33:11,3.4.6,4472
Crashes frequently. Cannot get location correctly. Records steps when it feels like it.,1,0,3.4.6,2024-04-28 15:55:39,3.4.6,4473
"I've had this watch since January. It was working fine. Everything was great about the watch. Just a few days ago my watch stopped connecting with phone, my contacts don't sync. The watch won't connect with my Bluetooth. I've tried resetting everything, made sure I was holding my phone and watch close and still nothing. This sucks!!!!",1,32,3.4.6,2024-04-28 13:42:31,3.4.6,4474
Brilliant 👏 thanks 😊,5,0,3.4.6,2024-04-28 06:21:30,3.4.6,4475
"works fantastic never had any issues at all. Only thing i would like is the option to link my bank alerts to it? Only than that excellwnt app, very smooth and connects fantastic",5,0,3.4.6,2024-04-28 01:39:38,3.4.6,4476
Good product.,5,0,3.4.6,2024-04-27 23:20:15,3.4.6,4477
I dont think im expecting way to much when you cant get anything to work cant get messages cant connect contact cant get time so if i could at least be satisfied but im not & if ther was someone but theres not. There is no one I can call cause apparently the code in the manual doesn't match & I have one I can call to resolve this matter it's a nice watch but what's the use if I can't turn it on or wear it. Why would they use this app if it's for Q18 I have a D16 Smart Watch Fitness I need help,2,1,3.4.6,2024-04-27 23:09:20,3.4.6,4478
What a great bargain!,5,0,3.4.6,2024-04-27 21:08:02,3.4.6,4479
Ok,4,0,3.4.6,2024-04-27 20:35:26,3.4.6,4480
"Watch works great as expected.....the only downside is the rcs chat notification that doesn't work. A regular sms text notification comes through the watch perfectly, but if the messaging path is rcs, there's no notification. If this can be done as a breakfix, it would be great.",4,0,3.4.6,2024-04-27 20:21:12,3.4.6,4481
"Doesn't seem to connect yo phone, or if it is vomnected, i can't tell.",3,0,3.4.6,2024-04-27 19:05:26,3.4.6,4482
"I noticed some people were having trouble converting Celsius to Fahrenheit you have to go to the bottom selection where you will see "" Home, Sports, Device, me"", select ""me"", then Unit and change to Fahrenheit.",4,0,3.4.6,2024-04-27 18:55:46,3.4.6,4483
Good chek,5,0,3.4.6,2024-04-27 17:35:39,3.4.6,4484
Little,1,0,3.4.6,2024-04-27 17:20:40,3.4.6,4485
"It messes up my blood pressure readings on the smart D26 watch once it connects, have to unbind, clear data. And watch by itself works fine,,, until I sync up gloryfit, no help from support!!",1,0,,2024-04-27 17:10:49,,4486
G great,4,0,3.4.6,2024-04-27 15:04:06,3.4.6,4487
"Gloryfit uygulamasının dilini değiştiremiyoruz. Sistem dili ile beraber geliyor ama ben İngilizce kullanmak istiyorum. Sürekli bellke sorunu çıkıyor, kendi kendini kapatıyor. Uygulamanın ufak tefek işlerim haricinde pek bir faydasını görmedim. Google Fit ile bağlantı yapabilmesi küçük bir artı.",1,8,3.4.6,2024-04-27 11:04:40,3.4.6,4488
not easy,3,0,3.4.6,2024-04-27 10:48:37,3.4.6,4489
"Does not update time when travelling abroad and cannot see how to do this manually, otherwise it's ok",2,0,3.4.6,2024-04-27 09:08:02,3.4.6,4490
App sucks,1,0,3.4.6,2024-04-27 07:38:04,3.4.6,4491
Works good with my watch,5,0,3.4.6,2024-04-27 02:48:18,3.4.6,4492
"The BP reading is always the same. B P's are never always the same.. ALSO, THE SLEEP FUNCTION DOESN'T ALWAYS WORK",3,0,3.4.6,2024-04-27 02:42:51,3.4.6,4493
Awesome,5,0,3.4.6,2024-04-26 23:20:33,3.4.6,4494
"So many watch faces(even more than a prior watch that only had about 50 watch faces.) ! It would keep you amused for hours on end! It would be easy to install and to connect and everything. The only con would be to utilize the watch faces you are only allowed to have one set and that you cannot simply scroll through them after downloading them all, but that you would need to set one face to utilize then. It also has a simple, but classy design.",4,132,3.4.6,2024-04-26 21:53:23,3.4.6,4495
Not bad it work just fine,4,0,,2024-04-26 21:05:21,,4496
Excellent,5,0,3.4.6,2024-04-26 20:31:21,3.4.6,4497
Won't connect to my watch. Completely useless.,1,0,3.4.6,2024-04-26 18:02:09,3.4.6,4498
It devores the battery. Consume batería como nada otra cosa.,1,0,,2024-04-26 17:52:10,,4499
Watch is good and app is also good but it doesn't have many watch faces only limited and customised watch face only one and whenever I open app it's showing syncing and the crashes repeatedly. plz solve it.,2,1,3.4.6,2024-04-26 16:34:00,3.4.6,4500
has its issues but does well enough can't use it for calls or text as advertised and there is no auto start function to allow as requested by the app so over all nice quality just needs tech work to be fixed,3,0,3.4.6,2024-04-26 16:30:25,3.4.6,4501
❤️❤️,5,0,3.4.6,2024-04-26 14:38:27,3.4.6,4502
Good watch and app until approx 4 weeks ago. Now the app constantly crashes and shuts down saying there is a bug. Unuseable.,1,0,3.1.4,2024-04-26 12:29:12,3.1.4,4503
Gud,4,0,3.4.6,2024-04-26 07:43:13,3.4.6,4504
"It really helped me with my training. It's a bit difficult to use at first, but it's easy to get the hang of it. I really loved using the app.",4,1,3.4.6,2024-04-26 06:53:27,3.4.6,4505
"I feel that some features are difficult to find. All though, it has them available, I feel thatythey can be better sorted or labeled. 👍",4,0,3.4.6,2024-04-26 05:27:59,3.4.6,4506
"My watch doesn't seem to synce to my phone so doesn't show correct time and date, and most features don't work.",1,1,3.4.6,2024-04-26 03:26:10,3.4.6,4507
Is looking good is my first time,5,0,3.4.6,2024-04-25 22:15:13,3.4.6,4508
"This app keeps disconnecting. Fully charged, sitting within 5 feet of phone. Buy a different watch, save yourself. I would NEVER recommend this watch or app. Worst EVER.",1,1,3.4.6,2024-04-25 18:44:58,3.4.6,4509
"First, it didn't sync all of my contacts, only half of them, then it wouldn't send text reminders to the smart watch, now it stopped sending call reminders to the smart watch as well. I did all of the suggestions in the app to fix these problems and still nothing. Not sure if it's this app or the Nerunsa smart watch but either way it's a waste of time and money",1,32,3.4.6,2024-04-25 18:30:57,3.4.6,4510
Doesn't work after update,1,0,3.4.6,2024-04-25 18:28:55,3.4.6,4511
Does not work!,1,0,3.4.6,2024-04-25 17:20:24,3.4.6,4512
"The app was working quite fine before, and now it keeps crashing. I am no longer receiving msgs and other notifications either.",1,2,3.4.6,2024-04-25 09:49:49,3.4.6,4513
Excellent app,5,0,3.4.6,2024-04-25 09:24:11,3.4.6,4514
The app thinks I'm 380 miles away from my actually location so I don't have accurate weather.,1,1,3.4.6,2024-04-25 08:33:51,3.4.6,4515
Love this app.,5,0,3.4.6,2024-04-25 02:22:30,3.4.6,4516
"Difficult for beginners. There is no option to change from Celsius to Fahrenheit or from Kilometers to Miles. It is confusing for many who do not use those measurements. Call and text functions are also a learning curve that we are admittedly still on. This is a good value watch/heath device. However, it's more of a challenge than we thought. I'm not sure we would purchase this item again unless these issues were resolved.",3,60,3.4.6,2024-04-25 00:22:15,3.4.6,4517
How do I sync my gallery data guys I want to be able to view photos in my watch,4,0,3.4.6,2024-04-24 17:44:30,3.4.6,4518
Isn't giving the correct blood pressure.. isn't giving the correct steps ..,2,0,3.4.6,2024-04-24 16:48:27,3.4.6,4519
Very happy with this smart watch.,5,0,3.4.6,2024-04-24 16:38:56,3.4.6,4520
👍🏼,4,0,3.4.6,2024-04-24 14:01:38,3.4.6,4521
Keeps disconnecting from phone continuously,2,0,3.4.6,2024-04-24 12:03:44,3.4.6,4522
Update. Unavailable,2,0,3.4.6,2024-04-24 10:14:15,3.4.6,4523
This app worked great in the beginning but lately I've had to remove & reinstall. Not sure why but hopeful they will fix the bugs.,3,0,3.4.6,2024-04-24 09:22:45,3.4.6,4524
"Plase fix the buggy login! Great app when it works, BUT updates force login again and the Permissions issue is really infuriating as often can't get it to work again without a lot of messing about - time most of us dont want to spend just to get it working again! Wont work at all now. Please fix this or its no use and may as well go in the bin :(",1,6,3.4.6,2024-04-24 06:50:32,3.4.6,4525
Good,5,0,3.4.6,2024-04-24 03:30:27,3.4.6,4526
love,5,0,3.4.6,2024-04-24 02:08:37,3.4.6,4527
Seems good 👍,3,0,3.4.6,2024-04-24 01:55:35,3.4.6,4528
Most difficult app to get running I've ever seen!,1,0,3.4.6,2024-04-23 23:43:46,3.4.6,4529
Not good can not load app.,1,0,3.4.6,2024-04-23 22:42:14,3.4.6,4530
